Date,Latitude,Longitude
24-08-16,5.36514,6.64689
24-08-16,4.55023,4.63336
24-08-16,4.83102,7.15549
25-08-16,4.49664,6.07258
27-08-16,5.41228,6.56967
27-08-16,4.67097,5.90950
27-08-16,4.53714,5.97950
29-08-16,4.63008,6.26553
30-08-16,4.50319,6.06056
30-08-16,5.38042,6.65281
30-08-16,5.46311,5.98336
30-08-16,4.50319,6.06056
31-08-16,5.10293,6.46046
31-08-16,4.50396,6.05879
01-09-16,4.51617,6.02608
01-09-16,4.62564,5.75092
05-09-16,6.07981,5.69967
05-09-16,4.51419,6.02931
06-09-16,5.50317,6.68642
07-09-16,4.50021,8.00022
07-09-16,5.88981,5.70817
08-09-16,4.59217,7.03482
08-09-16,5.13092,6.45456
08-09-16,4.98725,7.16092
10-09-16,5.25975,6.57408
11-09-16,4.45219,7.17944
11-09-16,4.82456,5.71164
12-09-16,5.05689,5.91786
14-09-16,5.03481,7.00158
15-09-16,5.44381,5.39258
15-09-16,5.43064,5.38536
15-09-16,5.10333,6.46444
16-09-16,4.50319,6.06081
18-09-16,4.83487,7.15591
18-09-16,5.48331,5.88803
18-09-16,4.94354,7.18479
19-09-16,4.95375,6.83251
19-09-16,5.10353,6.47119
19-09-16,4.75936,5.97750
19-09-16,5.43572,5.86058
19-09-16,5.10347,6.47086
19-09-16,5.66517,6.48919
19-09-16,5.71133,5.43322
20-09-16,5.41461,6.57031
20-09-16,5.87547,5.71928
20-09-16,5.86858,5.13417
21-09-16,5.41228,6.56953
21-09-16,4.45814,6.17403
22-09-16,4.63008,6.26533
22-09-16,5.04475,5.91961
23-09-16,5.10333,6.46775
23-09-16,4.66742,5.91236
25-09-16,4.51614,6.02611
26-09-16,4.70283,7.24263
27-09-16,4.82856,5.95775
27-09-16,4.50317,6.06056
28-09-16,4.71381,6.42653
29-09-16,4.49531,6.07833
03-10-16,3.61678,7.58344
04-10-16,4.72561,5.97261
04-10-16,4.81628,5.72064
05-10-16,4.72013,7.22345
05-10-16,4.72016,7.22342
06-10-16,4.95133,5.93664
08-10-16,4.45822,6.17389
08-10-16,4.47469,6.12022
08-10-16,4.25225,8.16060
08-10-16,4.94002,6.98258
09-10-16,4.49064,6.08725
10-10-16,4.23241,7.77076
10-10-16,5.55414,6.19106
10-10-16,5.63650,5.22753
11-10-16,4.81636,5.72047
11-10-16,5.84942,5.13381
12-10-16,4.50463,7.22303
13-10-16,4.47983,6.25842
13-10-16,4.50439,6.05781
13-10-16,4.66742,5.91233
13-10-16,5.38381,6.03528
14-10-16,4.67081,5.90964
14-10-16,5.10378,6.48253
15-10-16,5.51469,5.95708
16-10-16,4.68003,5.90192
16-10-16,5.72033,5.22322
17-10-16,5.47019,6.08628
18-10-16,4.49506,6.07831
18-10-16,4.81639,5.72047
18-10-16,4.37022,8.01654
19-10-16,4.47494,6.13058
19-10-16,5.90152,5.57481
21-10-16,4.88294,5.66778
21-10-16,4.47469,6.12022
21-10-16,5.89147,5.69322
21-10-16,5.10667,6.52992
23-10-16,5.48528,6.11329
25-10-16,4.68167,5.90031
25-10-16,4.85214,6.69078
26-10-16,4.71197,6.01886
27-10-16,4.86339,6.26406
27-10-16,4.83619,5.69256
28-10-16,4.53308,7.03069
30-10-16,5.65392,6.51881
30-10-16,5.65392,6.51881
30-10-16,5.49508,5.95619
01-11-16,4.51622,6.02744
01-11-16,5.21942,6.76520
02-11-16,5.07894,6.56967
03-11-16,5.12581,6.45833
03-11-16,5.12781,6.45689
03-11-16,5.12958,6.45556
03-11-16,5.54414,5.51550
03-11-16,5.23883,6.62894
06-11-16,4.36373,7.99996
06-11-16,5.56397,5.59517
08-11-16,5.11356,6.54986
09-11-16,5.97683,5.70064
09-11-16,5.26809,5.30003
09-11-16,5.54711,6.36800
11-11-16,5.23761,6.61203
11-11-16,4.72992,5.85311
11-11-16,4.69639,5.88597
13-11-16,4.45817,6.17392
13-11-16,4.47500,6.13061
13-11-16,5.63756,5.22869
14-11-16,4.79708,5.74442
15-11-16,5.42353,6.58431
15-11-16,5.43122,5.81619
15-11-16,4.47447,6.11367
15-11-16,5.42378,6.58453
15-11-16,4.17511,7.23008
16-11-16,4.81183,5.72906
16-11-16,4.73764,5.90950
16-11-16,5.23761,6.61258
17-11-16,4.84294,6.46819
19-11-16,4.55681,5.91967
22-11-16,4.53456,5.98786
22-11-16,4.53703,5.97992
26-11-16,4.61250,6.20447
26-11-16,4.61250,6.20447
28-11-16,5.16125,6.43811
29-11-16,4.43201,7.15819
30-11-16,5.00733,5.68969
01-12-16,5.45797,5.22550
02-12-16,4.51644,6.02564
02-12-16,5.56403,5.59550
03-12-16,4.48158,7.19863
04-12-16,5.38478,6.65272
04-12-16,4.45389,6.18194
05-12-16,4.49536,6.07833
06-12-16,4.71381,6.42653
08-12-16,5.56297,5.84992
08-12-16,4.13193,7.99134
09-12-16,5.67242,6.51417
09-12-16,4.49186,6.08489
11-12-16,5.64169,6.61581
11-12-16,4.51221,8.01304
13-12-16,4.51272,6.03175
13-12-16,4.51650,6.02567
15-12-16,5.49111,6.25781
16-12-16,4.73872,5.97528
16-12-16,4.52194,6.01681
17-12-16,5.65067,6.56158
17-12-16,4.53164,5.99650
18-12-16,5.45861,6.17300
21-12-16,4.57345,7.25390
21-12-16,4.51836,6.02261
21-12-16,5.46122,6.71417
24-12-16,4.55100,7.02867
28-12-16,4.82131,5.71469
29-12-16,4.54979,8.00971
31-12-16,4.69536,5.92019
02-01-17,5.38478,6.65272
03-01-17,5.69458,6.51428
03-01-17,4.65750,7.27719
06-01-17,4.99019,7.20011
10-01-17,5.53106,5.49339
11-01-17,4.82250,5.71308
12-01-17,4.83619,5.69258
12-01-17,4.83619,5.70925
13-01-17,4.94092,5.53522
14-01-17,4.27075,8.22565
14-01-17,5.13089,6.45458
14-01-17,5.12836,6.45653
14-01-17,4.53719,5.97928
14-01-17,4.65599,6.63994
16-01-17,5.65058,6.56161
16-01-17,4.78872,5.97464
18-01-17,4.50661,6.05047
19-01-17,4.98236,6.80803
19-01-17,4.99542,6.80658
19-01-17,4.50661,6.05047
20-01-17,4.89764,6.48719
20-01-17,4.87492,7.17264
21-01-17,5.14789,6.45794
22-01-17,5.38228,6.64089
22-01-17,5.63328,5.21997
23-01-17,4.51642,6.02561
24-01-17,4.47444,6.10972
24-01-17,4.60664,6.36408
25-01-17,4.63044,6.26542
27-01-17,5.38711,6.56336
29-01-17,5.19886,6.84889
30-01-17,5.21581,5.38903
30-01-17,4.27075,8.22565
31-01-17,5.16236,6.43867
31-01-17,5.16236,6.43872
02-02-17,4.94364,7.18481
02-02-17,4.82247,5.71311
02-02-17,7.27803,6.35428
04-02-17,5.49981,5.19731
05-02-17,4.49533,6.07833
05-02-17,6.06731,5.59803
06-02-17,5.77389,5.62186
06-02-17,5.26003,6.55147
07-02-17,4.25533,8.18432
10-02-17,4.98031,7.18419
11-02-17,4.79094,5.75583
12-02-17,5.49917,6.08378
13-02-17,4.50439,6.05781
13-02-17,4.50492,6.05664
16-02-17,4.78481,5.78697
17-02-17,4.98181,7.16927
18-02-17,4.54331,7.04561
19-02-17,4.82314,5.71219
19-02-17,4.50578,6.05394
21-02-17,5.40514,6.48964
22-02-17,4.27353,8.19223
22-02-17,4.98303,7.16781
23-02-17,5.04772,6.70246
26-02-17,4.47492,6.13281
26-02-17,5.24682,6.62926
26-02-17,4.47492,6.13281
27-02-17,5.10717,6.53278
03-03-17,4.88006,7.17247
04-03-17,5.38228,6.64086
06-03-17,4.87919,7.17250
07-03-17,4.87850,7.17253
07-03-17,4.78472,5.77056
10-03-17,4.72725,5.97275
10-03-17,4.82139,5.71456
12-03-17,5.44725,6.67603
12-03-17,5.64773,5.24948
13-03-17,4.47475,6.10897
14-03-17,4.73375,5.97417
14-03-17,4.99164,7.19517
15-03-17,4.55066,7.24846
16-03-17,4.87584,7.04639
18-03-17,4.82128,5.71467
19-03-17,4.47467,6.12006
20-03-17,5.36453,6.66864
20-03-17,5.36458,6.66806
20-03-17,4.80389,5.74750
23-03-17,5.40783,6.56908
23-03-17,5.42250,6.57603
23-03-17,5.42378,6.58453
23-03-17,5.41461,6.57033
24-03-17,4.27416,8.17604
24-03-17,5.39914,6.58336
25-03-17,4.53561,7.04514
25-03-17,4.42973,7.16182
26-03-17,4.25588,7.66433
26-03-17,4.82005,7.15420
27-03-17,4.89453,7.17686
29-03-17,5.52731,6.19594
30-03-17,4.70256,5.96794
31-03-17,4.64556,5.95631
02-04-17,5.61433,5.17386
05-04-17,5.65603,5.15531
05-04-17,5.64200,5.24986
05-04-17,4.25533,8.18432
06-04-17,4.82272,5.71275
06-04-17,4.98078,7.17431
08-04-17,4.49531,6.07831
11-04-17,4.63947,5.92400
13-04-17,5.55272,6.00772
14-04-17,4.98303,7.16775
15-04-17,4.84231,7.26129
16-04-17,5.64458,6.07825
18-04-17,5.50986,6.33839
18-04-17,5.38372,6.03533
20-04-17,4.82258,5.71297
20-04-17,4.69531,5.92019
21-04-17,5.36506,6.66089
24-04-17,5.11467,6.56000
24-04-17,4.74752,5.56938
02-05-17,5.37906,6.65303
05-05-17,5.10372,6.48394
06-05-17,4.03183,7.54283
07-05-17,6.04156,5.94306
09-05-17,5.55264,6.17875
09-05-17,4.95450,6.67456
09-05-17,5.10289,6.48669
09-05-17,6.70883,6.16100
14-05-17,5.42907,5.88541
15-05-17,6.53319,6.07903
16-05-17,5.35900,6.67619
18-05-17,4.93924,6.50029
18-05-17,5.35094,6.79581
22-05-17,5.23977,6.62856
24-05-17,5.11517,6.55906
25-05-17,5.51153,5.47800
27-05-17,5.56181,5.54608
27-05-17,4.74986,5.82233
27-05-17,5.53264,5.49486
29-05-17,4.89461,7.17697
29-05-17,4.93206,7.18461
29-05-17,6.09261,5.51969
30-05-17,5.40961,6.57708
31-05-17,5.47106,5.43503
31-05-17,4.30800,6.12011
01-06-17,4.92830,6.43727
01-06-17,4.78603,5.97608
01-06-17,4.59319,7.25731
01-06-17,4.53395,7.03065
02-06-17,5.90158,5.57439
02-06-17,5.90156,5.57483
02-06-17,5.81669,5.66464
03-06-17,5.13542,6.45111
03-06-17,5.14242,6.44625
05-06-17,5.42972,5.88464
05-06-17,5.42525,5.38958
06-06-17,4.69953,5.91958
08-06-17,5.63556,6.63567
09-06-17,4.87525,5.68719
09-06-17,5.56686,5.61900
10-06-17,4.73511,5.97444
10-06-17,4.55391,7.00557
10-06-17,5.38656,6.65269
12-06-17,5.89367,5.84269
12-06-17,4.93137,6.35675
12-06-17,9.32306,7.00728
14-06-17,6.00603,6.19147
15-06-17,5.42484,6.58386
15-06-17,5.39415,6.57014
15-06-17,5.40158,6.59711
15-06-17,5.41458,6.57033
15-06-17,5.38328,6.65275
15-06-17,5.38036,6.65286
15-06-17,5.36394,6.66794
16-06-17,4.53167,5.99647
16-06-17,5.35350,6.65644
16-06-17,5.35922,6.65028
17-06-17,5.56819,5.62564
17-06-17,5.10311,6.48586
18-06-17,5.48619,6.13642
18-06-17,4.21817,8.04583
19-06-17,4.94750,5.93578
20-06-17,5.62698,5.16326
20-06-17,4.82553,5.97222
22-06-17,5.55606,6.20106
22-06-17,5.47397,5.90039
24-06-17,5.38225,6.64089
25-06-17,5.40783,6.56908
26-06-17,4.87628,5.61375
26-06-17,5.57422,5.79325
26-06-17,5.65300,6.50750
26-06-17,5.48477,6.63574
27-06-17,4.94339,7.18479
28-06-17,5.52406,5.53850
28-06-17,5.52406,5.53850
01-07-17,4.51253,6.03192
01-07-17,5.19509,6.49473
02-07-17,5.03100,6.69253
05-07-17,4.88147,7.04072
05-07-17,5.17678,6.44339
06-07-17,4.81631,5.72058
06-07-17,4.54928,6.81447
06-07-17,5.38186,6.65278
07-07-17,4.79428,5.74419
07-07-17,4.57503,6.95457
08-07-17,5.82475,5.17333
10-07-17,4.90150,5.94258
11-07-17,5.46997,5.89717
11-07-17,5.64849,6.74702
11-07-17,5.57814,5.67406
11-07-17,4.89631,7.17261
12-07-17,4.82319,5.71214
12-07-17,5.23923,6.63638
13-07-17,5.22691,6.61792
15-07-17,4.98072,7.18353
16-07-17,5.38528,6.65269
18-07-17,4.78603,5.97608
18-07-17,5.35878,6.65044
19-07-17,5.45867,6.17767
19-07-17,4.80350,5.73794
19-07-17,5.37917,6.65289
20-07-17,4.82242,5.71319
20-07-17,4.47492,6.12783
21-07-17,4.69261,7.25378
21-07-17,5.81867,5.65147
23-07-17,4.71064,5.98614
24-07-17,4.88189,5.61439
24-07-17,4.84294,5.58042
24-07-17,5.16750,6.58936
24-07-17,5.39917,6.58336
25-07-17,4.67910,7.25439
25-07-17,6.90900,5.98558
25-07-17,4.69097,7.25439
27-07-17,4.53331,7.02572
27-07-17,5.69811,5.71214
27-07-17,5.38589,6.59692
27-07-17,4.53353,7.04494
28-07-17,4.40215,6.64887
29-07-17,5.43014,5.38447
29-07-17,5.56208,6.23225
30-07-17,5.38642,6.65272
31-07-17,4.98404,7.17859
03-08-17,4.82258,5.71294
07-08-17,5.56439,5.59139
08-08-17,5.56681,6.26675
09-08-17,4.53489,7.03236
10-08-17,5.44878,6.63533
10-08-17,5.44914,6.63744
10-08-17,5.37894,6.65314
10-08-17,4.53474,7.03222
11-08-17,5.25750,6.52139
11-08-17,5.44928,6.63867
16-08-17,5.40972,6.57744
17-08-17,4.86961,5.95036
18-08-17,5.38025,6.55056
21-08-17,5.40789,6.56972
21-08-17,5.52481,6.71692
22-08-17,4.71033,5.87756
22-08-17,4.70867,5.86722
26-08-17,5.42128,5.37994
26-08-17,5.56614,5.61531
26-08-17,4.92820,6.43660
26-08-17,4.37494,8.00486
26-08-17,4.27414,8.17603
30-08-17,5.40758,6.56944
30-08-17,5.56875,6.30517
30-08-17,5.63628,6.63308
31-08-17,4.85809,7.06613
02-09-17,5.41444,6.59553
05-09-17,4.27416,8.17604
07-09-17,5.52486,6.71692
07-09-17,5.11433,6.55264
15-09-17,6.09208,5.51972
17-09-17,5.44861,6.66100
19-09-17,5.40786,6.57000
19-09-17,5.40975,6.57744
20-09-17,4.34557,7.67729
22-09-17,4.64772,6.62070
22-09-17,5.39580,6.78966
23-09-17,4.43231,7.15983
25-09-17,5.56867,5.62836
25-09-17,5.56814,5.62539
25-09-17,4.94089,5.53528
25-09-17,4.25225,8.16061
27-09-17,5.40528,6.59075
27-09-17,5.56688,6.30503
27-09-17,5.44800,6.64856
27-09-17,5.44800,6.64856
27-09-17,5.44800,6.61525
27-09-17,5.10272,6.48728
28-09-17,5.37467,6.66294
28-09-17,5.38719,6.65267
29-09-17,5.39580,6.78966
30-09-17,4.50694,6.04917
30-09-17,5.02538,6.69243
01-10-17,4.50681,6.04931
06-10-17,5.56722,5.62111
06-10-17,5.28577,6.78067
09-10-17,4.91731,7.28183
09-10-17,5.36789,6.66239
15-10-17,5.65031,6.06692
16-10-17,5.41939,5.37881
16-10-17,5.56314,5.56019
17-10-17,4.67131,5.90925
20-10-17,5.34936,6.05944
20-10-17,4.53461,7.03192
20-10-17,4.55067,7.01178
22-10-17,5.24975,6.59936
23-10-17,4.77886,5.77981
23-10-17,4.98478,7.02372
24-10-17,5.19595,6.48719
25-10-17,4.48881,7.03674
25-10-17,4.23215,8.14611
26-10-17,4.82592,5.97203
28-10-17,5.41014,6.57836
28-10-17,5.41292,6.59239
30-10-17,4.39169,6.97731
30-10-17,5.65175,6.55869
31-10-17,4.45825,6.17383
02-11-17,5.68983,6.46694
02-11-17,4.64869,7.06122
03-11-17,5.43608,5.86053
05-11-17,4.78314,6.07836
05-11-17,5.42164,6.58553
05-11-17,5.41764,6.58767
06-11-17,4.47142,8.06483
07-11-17,5.41450,6.59556
08-11-17,4.89456,7.26808
08-11-17,5.41356,6.59106
09-11-17,5.53281,5.54297
09-11-17,4.84297,6.46825
09-11-17,5.39222,6.63036
09-11-17,5.37944,6.62917
09-11-17,5.40169,6.59711
09-11-17,5.40261,6.59611
10-11-17,5.41033,6.59300
10-11-17,5.41997,6.59725
10-11-17,5.39447,6.59725
11-11-17,4.73553,7.20558
14-11-17,5.42253,6.57600
14-11-17,4.93812,6.50026
14-11-17,5.41133,6.58108
15-11-17,4.69311,7.03086
18-11-17,5.62217,5.16728
20-11-17,6.09522,5.53403
22-11-17,5.37933,6.62922
23-11-17,5.46564,6.73828
23-11-17,5.40594,6.61931
24-11-17,5.36039,6.15253
24-11-17,5.64736,6.32669
24-11-17,4.90653,5.94267
25-11-17,5.42131,5.37992
25-11-17,6.08589,5.54772
25-11-17,4.93809,6.49937
25-11-17,5.43606,5.85764
26-11-17,5.43214,6.59828
28-11-17,4.78608,5.97606
03-12-17,5.41744,6.58747
05-12-17,5.68667,6.57236
07-12-17,5.45486,5.89178
11-12-17,6.08586,5.54772
11-12-17,4.77078,5.79228
11-12-17,5.25011,6.59817
12-12-17,5.36283,6.66344
13-12-17,4.79092,5.75617
14-12-17,5.46133,5.40964
15-12-17,4.95367,6.83261
17-12-17,4.57531,7.25433
17-12-17,4.75739,7.16635
18-12-17,5.59833,6.62622
18-12-17,5.40167,6.59711
21-12-17,5.38175,6.59456
21-12-17,5.38994,6.64731
22-12-17,5.38186,6.79592
22-12-17,4.95427,6.81589
24-12-17,5.11431,6.55269
25-12-17,4.71428,6.42503
27-12-17,5.44592,6.15428
29-12-17,5.59722,6.62250
31-12-17,4.91225,7.18439
05-01-18,4.82008,7.15419
09-01-18,4.94033,6.98276
10-01-18,5.19745,6.49061
10-01-18,4.86900,5.87281
10-01-18,4.79083,5.75625
10-01-18,5.56892,5.71433
11-01-18,5.20160,6.49245
11-01-18,5.36414,6.67619
12-01-18,4.77078,5.79225
13-01-18,5.04305,6.59093
13-01-18,4.57388,7.25402
13-01-18,4.96825,6.65889
14-01-18,4.81758,5.97936
15-01-18,4.60214,6.41408
15-01-18,5.40160,6.59720
20-01-18,4.66042,5.91872
20-01-18,4.98621,7.15283
21-01-18,4.27353,8.19223
22-01-18,4.98692,6.30933
23-01-18,5.40169,6.59708
23-01-18,5.37092,6.66317
23-01-18,5.37092,6.54650
23-01-18,5.37092,6.66317
24-01-18,5.51175,5.47808
24-01-18,5.39264,6.66425
25-01-18,5.45558,6.69181
25-01-18,5.56886,5.62928
25-01-18,4.98389,7.16684
26-01-18,4.34557,7.67729
26-01-18,4.01539,7.49156
26-01-18,4.93588,6.50085
27-01-18,4.27416,8.17604
28-01-18,5.48761,6.22211
30-01-18,4.53406,5.81056
01-02-18,5.50617,6.71000
02-02-18,5.65167,6.06994
03-02-18,5.10217,6.48931
04-02-18,4.74558,5.82836
05-02-18,4.75667,5.81253
07-02-18,5.41047,6.57925
08-02-18,5.64458,6.07117
12-02-18,4.10850,8.79482
12-02-18,4.93797,6.49928
13-02-18,5.36041,6.15256
13-02-18,4.94403,6.94226
14-02-18,5.17525,6.46853
16-02-18,4.97221,7.02550
16-02-18,4.49842,6.07136
17-02-18,4.78033,5.77589
18-02-18,4.15000,7.49083
19-02-18,5.51629,5.19525
19-02-18,5.41328,6.59269
20-02-18,4.75850,5.80997
21-02-18,5.37892,6.59244
21-02-18,4.85589,7.16487
22-02-18,5.60481,6.64397
23-02-18,6.09208,5.51978
24-02-18,4.90664,5.94256
24-02-18,5.03408,7.00092
25-02-18,4.93104,7.18460
27-02-18,5.56389,5.59611
27-02-18,5.56389,5.59611
27-02-18,5.48801,5.20190
27-02-18,5.78214,5.26336
27-02-18,5.42417,5.38167
27-02-18,5.41917,5.37861
01-03-18,5.38989,6.64744
01-03-18,5.38256,6.59458
01-03-18,4.15000,7.49083
01-03-18,3.93897,7.47347
01-03-18,6.08022,5.55625
03-03-18,5.47375,5.90022
04-03-18,5.40153,6.59697
05-03-18,5.41328,6.59269
08-03-18,4.80614,6.10147
08-03-18,4.40811,6.34972
08-03-18,5.10367,6.48411
10-03-18,5.94967,5.05167
11-03-18,6.07972,5.69972
12-03-18,5.38947,6.64892
13-03-18,4.93250,6.96651
14-03-18,5.65792,6.51711
14-03-18,5.38669,6.59689
14-03-18,5.37936,6.62919
15-03-18,4.44557,7.17445
15-03-18,4.64944,7.06308
16-03-18,4.41636,7.13717
16-03-18,4.59017,7.06942
17-03-18,5.38983,6.64753
19-03-18,4.99894,5.68636
20-03-18,4.77819,5.78158
21-03-18,4.51808,6.02317
21-03-18,5.39908,6.58297
21-03-18,5.88100,5.14067
21-03-18,5.39908,6.58242
21-03-18,5.38669,6.59689
22-03-18,4.78856,5.76419
22-03-18,5.41137,6.78300
23-03-18,4.34557,7.67729
23-03-18,5.44808,6.64783
25-03-18,5.44731,6.65092
25-03-18,6.08019,5.55628
26-03-18,4.93825,6.50028
29-03-18,5.32903,6.62839
30-03-18,5.14638,6.45912
30-03-18,5.10239,6.48892
30-03-18,5.36911,6.66292
30-03-18,5.43003,5.38503
31-03-18,4.79103,5.75583
01-04-18,4.31241,7.61469
03-04-18,4.14731,8.16014
04-04-18,4.88647,7.19136
05-04-18,4.57240,7.25369
06-04-18,4.97970,7.17542
10-04-18,5.40825,6.59458
10-04-18,5.39447,6.59728
12-04-18,5.26661,6.67042
12-04-18,5.26658,6.67046
13-04-18,4.54872,7.04711
13-04-18,5.39447,6.59708
14-04-18,5.37892,6.59225
14-04-18,5.39447,6.59725
15-04-18,5.40528,6.59075
15-04-18,5.13094,6.45453
15-04-18,5.90208,5.57431
16-04-18,4.37096,8.01503
16-04-18,5.01072,6.69200
16-04-18,5.35631,6.79703
18-04-18,5.12503,6.45900
18-04-18,5.12847,6.45611
18-04-18,5.12931,6.45572
18-04-18,5.38253,6.59467
18-04-18,5.38264,6.59467
20-04-18,4.94020,6.95143
21-04-18,5.40525,6.59075
23-04-18,4.65464,7.07497
24-04-18,4.98074,6.67950
25-04-18,5.28714,5.37092
25-04-18,5.42053,5.30611
26-04-18,5.56300,5.84983
26-04-18,5.25197,5.37972
27-04-18,5.44944,6.66794
27-04-18,5.63230,5.15882
27-04-18,5.18897,5.39572
28-04-18,5.08900,6.53350
28-04-18,4.89380,7.17641
29-04-18,5.49115,6.75559
01-05-18,5.40525,6.59075
01-05-18,6.00861,5.41861
02-05-18,5.37906,6.65303
02-05-18,5.90389,5.55514
03-05-18,5.40272,6.59600
03-05-18,5.41322,6.59356
06-05-18,5.41447,6.59550
06-05-18,4.55089,7.04647
06-05-18,5.41475,6.59550
07-05-18,4.99229,7.19596
07-05-18,4.65458,7.27692
07-05-18,5.53906,5.50436
07-05-18,4.25589,7.66444
07-05-18,5.37933,6.62928
11-05-18,5.15431,6.45214
12-05-18,5.40522,6.59075
12-05-18,4.92908,7.03233
13-05-18,5.56131,5.57914
13-05-18,5.75444,5.12500
14-05-18,4.43014,7.16358
14-05-18,4.25589,7.66444
15-05-18,5.39264,6.79092
15-05-18,5.62972,5.16122
16-05-18,5.35900,6.67619
17-05-18,5.56631,6.30014
17-05-18,5.86989,5.13346
18-05-18,5.32464,6.26261
18-05-18,5.56861,5.62861
19-05-18,4.25225,8.22819
21-05-18,5.12919,6.45581
22-05-18,4.53706,5.97972
24-05-18,5.16506,6.45781
25-05-18,4.54778,6.97819
25-05-18,4.55575,6.94039
26-05-18,5.41322,6.59172
26-05-18,5.40525,6.54067
26-05-18,5.40278,6.59603
26-05-18,4.80083,6.42775
28-05-18,5.10364,6.48408
29-05-18,5.37933,6.62925
29-05-18,5.40858,6.57481
29-05-18,5.10144,6.49219
30-05-18,4.68786,7.04047
30-05-18,4.68794,7.03578
31-05-18,4.59239,7.25719
01-06-18,4.34567,7.67833
02-06-18,5.56806,5.62889
02-06-18,5.56569,5.61683
02-06-18,5.41775,5.37906
03-06-18,5.47258,6.70044
03-06-18,5.87853,5.08972
03-06-18,5.36686,6.66275
04-06-18,5.40510,6.59261
04-06-18,5.40227,6.59666
04-06-18,5.40120,6.59802
04-06-18,5.43604,5.86082
05-06-18,4.79081,5.75656
05-06-18,4.18896,7.93063
05-06-18,4.25589,7.66444
05-06-18,5.56167,6.23222
06-06-18,4.79964,6.10797
06-06-18,5.40567,6.59125
07-06-18,5.44481,5.39642
08-06-18,4.77642,6.10547
08-06-18,4.77581,6.10539
08-06-18,4.57497,6.96100
08-06-18,5.11234,6.55109
08-06-18,5.41444,6.59553
11-06-18,4.79936,6.10797
11-06-18,4.79944,6.10797
12-06-18,4.67436,7.27661
12-06-18,4.79234,7.17525
12-06-18,4.96925,6.51525
13-06-18,5.05074,6.58352
13-06-18,4.31470,8.31160
13-06-18,5.86933,5.13364
15-06-18,5.35897,6.61750
15-06-18,5.10662,6.52963
16-06-18,4.27353,8.19223
17-06-18,4.98970,7.02292
18-06-18,4.86964,5.95003
21-06-18,4.92828,6.43731
21-06-18,5.50175,6.70184
22-06-18,8.46361,6.86583
22-06-18,4.43589,7.16009
24-06-18,5.43222,5.88306
24-06-18,4.86023,7.06391
24-06-18,5.16808,6.75248
24-06-18,5.43222,5.88306
26-06-18,5.46131,5.40961
26-06-18,4.98011,6.51961
26-06-18,5.63250,6.67089
29-06-18,4.92825,6.43667
30-06-18,5.10267,6.51350
01-07-18,4.79094,5.75583
01-07-18,5.39244,6.59908
03-07-18,5.53444,6.71694
03-07-18,5.53444,6.71694
04-07-18,4.98926,7.20438
05-07-18,4.25589,7.66444
06-07-18,4.98019,7.17555
11-07-18,5.57361,5.75139
12-07-18,4.55039,6.97631
12-07-18,5.60914,6.29961
12-07-18,5.52478,6.71917
13-07-18,4.95376,6.83290
13-07-18,5.56614,5.61531
13-07-18,5.56625,5.61600
13-07-18,5.56864,5.62814
13-07-18,5.24744,6.60014
14-07-18,4.22592,7.90992
15-07-18,4.79058,5.75697
15-07-18,5.68456,5.14725
15-07-18,4.98600,6.68500
16-07-18,4.93925,7.18472
16-07-18,4.93925,7.18472
16-07-18,4.53283,7.02072
16-07-18,4.64987,7.27725
17-07-18,4.93756,6.95822
17-07-18,5.63644,6.63114
19-07-18,5.42536,5.89486
20-07-18,4.98070,6.67949
20-07-18,4.91861,6.65556
21-07-18,4.83722,6.23797
21-07-18,4.48389,6.09772
21-07-18,4.76969,5.79383
21-07-18,4.76969,5.79383
21-07-18,4.48389,6.09772
23-07-18,5.68456,5.14725
23-07-18,5.56406,5.59544
23-07-18,4.47444,6.11364
23-07-18,5.56333,5.59194
24-07-18,4.95426,6.81531
27-07-18,5.12864,6.45661
27-07-18,5.12886,6.45642
27-07-18,5.12808,6.45697
27-07-18,5.14708,6.45522
27-07-18,5.14731,6.44311
27-07-18,5.14672,6.44328
27-07-18,4.78168,7.19394
27-07-18,5.52794,5.91581
28-07-18,4.83476,7.15596
29-07-18,4.57214,5.90847
29-07-18,5.02983,6.53994
29-07-18,5.02972,6.54389
31-07-18,4.79061,5.75686
31-07-18,5.45531,6.70728
31-07-18,5.56864,6.30689
31-07-18,5.45531,6.70728
01-08-18,5.13592,6.47075
03-08-18,5.45864,6.17769
03-08-18,5.63231,5.15881
06-08-18,5.37872,6.65336
07-08-18,4.45822,6.17381
09-08-18,4.55119,8.00813
09-08-18,5.40583,6.59139
10-08-18,4.74914,5.82331
10-08-18,4.94075,7.18474
10-08-18,5.40333,6.58806
12-08-18,4.98461,7.13142
13-08-18,4.30134,7.66068
14-08-18,5.45378,6.70533
14-08-18,4.98085,7.17031
14-08-18,5.38014,6.62936
14-08-18,4.81174,7.15312
15-08-18,4.98092,6.67997
15-08-18,4.98092,6.67996
15-08-18,4.99439,6.66835
17-08-18,4.73536,5.97453
17-08-18,4.73528,5.97444
19-08-18,6.09028,5.50606
20-08-18,4.48389,6.09772
20-08-18,4.93854,6.50009
21-08-18,4.76969,5.79383
21-08-18,4.59064,7.25697
21-08-18,5.40467,6.59150
22-08-18,5.40508,6.59206
22-08-18,5.41589,6.60628
23-08-18,4.52531,6.36556
23-08-18,4.98269,7.16858
23-08-18,5.40508,6.59258
24-08-18,5.40217,6.59675
